Angle (°),1
0.0,272
0.01,272
0.02,272
0.03,272
0.04,272
0.05,272
0.06,272
0.07,272
0.08,262
0.09,263
0.1,279
0.11,281
0.12,281
0.13,281
0.14,281
0.15,281
0.16,281
0.17,281
0.18,281
0.19,281
0.2,281
0.21,285
0.22,283
0.23,284
0.24,283
0.25,278
0.26,271
0.27,278
0.28,285
0.29,287
0.3,287
0.31,287
0.32,288
0.33,289
0.34,290
0.35,288
0.36,287
0.37,287
0.38,288
0.39,289
0.4,288
0.41,285
0.42,284
0.43,280
0.44,277
0.45,286
0.46,291
0.47,292
0.48,292
0.49,291
0.5,291
0.51,291
0.52,291
0.53,292
0.54,293
0.55,293
0.56,293
0.5700000000000001,292
0.58,287
0.59,288
0.6,287
0.61,282
0.62,287
0.63,288
0.64,292
0.65,293
0.66,293
0.67,293
0.68,294
0.6900000000000001,295
0.7000000000000001,294
0.71,294
0.72,293
0.73,293
0.74,291
0.75,290
0.76,291
0.77,286
0.78,283
0.79,280
0.8,280
0.81,281
0.8200000000000001,284
0.8300000000000001,285
0.84,287
0.85,286
0.86,286
0.87,285
0.88,286
0.89,285
0.9,282
0.91,279
0.92,278
0.93,279
0.94,277
0.95,273
0.96,270
0.97,269
0.98,267
0.99,266
1.0,268
1.01,268
1.02,267
1.03,267
1.04,267
1.05,266
1.06,266
1.07,265
1.08,261
1.09,259
1.1,257
1.11,252
1.12,248
1.13,245
1.14,241
1.15,240
1.16,239
1.17,237
1.18,238
1.19,239
1.2,240
1.21,240
1.22,240
1.23,240
1.24,238
1.25,235
1.26,233
1.27,230
1.28,226
1.29,221
1.3,220
1.31,217
1.32,216
1.33,214
1.34,212
1.35,212
1.36,213
1.37,215
1.38,216
1.39,217
1.4,215
1.41,214
1.42,211
1.43,209
1.44,206
1.45,204
1.46,200
1.47,200
1.48,196
1.49,194
1.5,194
1.51,193
1.52,192
1.53,193
1.54,191
1.55,192
1.56,193
1.57,191
1.58,189
1.59,187
1.6,185
1.61,184
1.62,181
1.63,178
1.64,179
1.65,174
1.66,172
1.67,173
1.68,172
1.69,170
1.7,172
1.71,172
1.72,172
1.73,171
1.74,169
1.75,168
1.76,167
1.77,166
1.78,165
1.79,163
1.8,162
1.81,160
1.82,159
1.83,157
1.84,157
1.85,158
1.86,155
1.87,156
1.88,156
1.89,154
1.9,154
1.91,154
1.92,153
1.93,153
1.94,154
1.95,152
1.96,154
1.97,154
1.98,152
1.99,152
2.0,150
2.01,150
2.02,152
2.03,151
2.04,151
2.05,152
2.06,153
2.07,153
2.08,151
2.09,151
2.1,151
2.11,149
2.12,150
2.13,151
2.14,151
2.15,150
2.16,149
2.17,149
2.18,149
2.19,149
2.2,152
2.21,154
2.22,155
2.23,155
2.24,155
2.25,155
2.26,155
2.27,155
2.28,158
2.29,157
2.3,160
2.31,161
2.32,162
2.33,162
2.34,161
2.35,164
2.36,164
2.37,166
2.38,167
2.39,168
2.4,167
2.41,169
2.42,167
2.43,166
2.44,167
2.45,169
2.46,172
2.47,174
2.48,177
2.49,179
2.5,179
2.51,181
2.52,178
2.53,179
2.54,178
2.55,181
2.56,180
2.57,180
2.58,180
2.59,181
2.6,181
2.61,183
2.62,185
2.63,184
2.64,187
2.65,188
2.66,189
2.67,190
2.68,191
2.69,191
2.7,190
2.71,189
2.72,190
2.73,192
2.74,194
2.75,194
2.76,196
2.77,198
2.78,198
2.79,198
2.8,201
2.81,201
2.82,202
2.83,205
2.84,203
2.85,204
2.86,204
2.87,204
2.88,204
2.89,206
2.9,208
2.91,210
2.92,210
2.93,212
2.94,213
2.95,214
2.96,215
2.97,214
2.98,214
2.99,215
3.0,215
3.01,217
3.02,219
3.03,218
3.04,219
3.05,220
3.06,222
3.07,223
3.08,224
3.09,225
3.1,228
3.11,230
3.12,230
3.13,228
3.14,230
3.15,229
3.16,230
3.17,230
3.18,230
3.19,231
3.2,231
3.21,232
3.22,232
3.23,234
3.24,236
3.25,237
3.26,239
3.27,241
3.28,241
3.29,243
3.3,243
3.31,245
3.32,243
3.33,245
3.34,246
3.35,245
3.36,245
3.37,245
3.38,245
3.39,245
3.4,247
3.41,250
3.42,253
3.43,255
3.44,257
3.45,258
3.46,258
3.47,258
3.48,257
3.49,258
3.5,258
3.51,258
3.52,259
3.53,257
3.54,256
3.55,256
3.56,258
3.57,261
3.58,263
3.59,266
3.6,269
3.61,270
3.62,268
3.63,267
3.64,267
3.65,268
3.66,268
3.67,268
3.68,268
3.69,266
3.7,268
3.71,268
3.72,270
3.73,271
3.74,271
3.75,273
3.76,274
3.77,274
3.78,276
3.79,275
3.8,275
3.81,276
3.82,276
3.83,276
3.84,278
3.85,279
3.86,278
3.87,279
3.88,278
3.89,281
3.9,280
3.91,280
3.92,277
3.93,277
3.94,281
3.95,280
3.96,282
3.97,285
3.98,285
3.99,283
4.0,286
4.01,286
4.02,286
4.03,286
4.04,288
4.05,287
4.06,285
4.07,286
4.08,285
4.09,283
4.1,282
4.11,283
4.12,285
4.13,286
4.14,288
4.15,288
4.16,287
4.17,290
4.18,290
4.19,290
4.2,290
4.21,290
4.22,289
4.23,289
4.24,289
4.25,288
4.26,286
4.27,287
4.28,287
4.29,289
4.3,287
4.31,290
4.32,292
4.33,289
4.34,291
4.350000000000001,291
4.36,291
4.37,292
4.38,291
4.39,290
4.4,290
4.41,287
4.42,289
4.43,287
4.44,286
4.45,285
4.46,285
4.47,283
4.48,284
4.49,286
4.5,285
4.51,285
4.52,283
4.53,283
4.54,283
4.55,284
4.56,281
4.57,280
4.58,278
4.59,277
4.600000000000001,275
4.61,274
4.62,273
4.63,270
4.64,270
4.65,266
4.66,268
4.67,266
4.68,263
4.69,263
4.7,262
4.71,261
4.72,260
4.73,258
4.74,255
4.75,254
4.76,251
4.77,249
4.78,249
4.79,245
4.8,244
4.81,243
4.82,239
4.83,238
4.84,239
4.850000000000001,237
4.86,238
4.87,237
4.88,236
4.89,234
4.9,232
4.91,231
4.92,229
4.93,228
4.94,226
4.95,224
4.96,219
4.97,218
4.98,217
4.99,217
5.0,213
5.01,213
5.02,211
5.03,212
5.04,211
5.05,210
5.06,209
5.07,205
5.08,206
5.09,202
5.100000000000001,200
5.11,198
5.12,198
5.13,193
5.14,195
5.15,191
5.16,191
5.17,190
5.18,188
5.19,188
5.2,187
5.21,187
5.22,184
5.23,184
5.24,181
5.25,181
5.26,179
5.27,178
5.28,178
5.29,175
5.3,173
5.31,174
5.32,172
5.33,173
5.34,168
5.350000000000001,169
5.36,169
5.37,166
5.38,166
5.39,165
5.4,162
5.41,161
5.42,161
5.43,159
5.44,158
5.45,159
5.46,158
5.47,157
5.48,156
5.49,154
5.5,154
5.51,150
5.52,150
5.53,148
5.54,148
5.55,149
5.56,146
5.57,145
5.58,144
5.59,145
5.600000000000001,143
5.61,145
5.62,143
5.63,142
5.64,142
5.65,143
5.66,142
5.67,141
5.68,140
5.69,140
5.7,140
5.71,139
5.72,140
5.73,140
5.74,142
5.75,143
5.76,143
5.77,142
5.78,142
5.79,143
5.8,142
5.81,143
5.82,145
5.83,144
5.84,145
5.850000000000001,146
5.86,146
5.87,149
5.88,149
5.89,149
5.9,152
5.91,151
5.92,153
5.93,153
5.94,154
5.95,155
5.96,153
5.97,156
5.98,156
5.99,157
6.0,157
6.01,157
6.02,160
6.03,160
6.04,162
6.05,161
6.06,163
6.07,164
6.08,165
6.09,166
6.100000000000001,166
6.11,166
6.12,166
6.13,167
6.140000000000001,168
6.15,169
6.16,170
6.17,171
6.18,173
6.19,175
6.2,172
6.21,174
6.22,174
6.23,177
6.24,179
6.25,180
6.26,179
6.27,182
6.28,180
6.29,181
6.3,182
6.31,184
6.32,184
6.33,187
6.34,185
6.350000000000001,186
6.36,188
6.37,187
6.38,189
6.390000000000001,191
6.4,192
6.41,193
6.42,194
6.43,192
6.44,194
6.45,194
6.46,198
6.47,199
6.48,200
6.49,198
6.5,201
6.51,201
6.52,203
6.53,204
6.54,203
6.55,204
6.56,206
6.57,204
6.58,206
6.59,206
6.600000000000001,207
6.61,206
6.62,210
6.63,214
6.640000000000001,214
6.65,217
6.66,215
6.67,217
6.68,218
6.69,217
6.7,219
6.71,218
