Angle (°),1
0.0,251
0.01,251
0.02,251
0.03,251
0.04,251
0.05,251
0.06,251
0.07,255
0.08,249
0.09,248
0.1,264
0.11,264
0.12,264
0.13,264
0.14,264
0.15,264
0.16,264
0.17,264
0.18,264
0.19,264
0.2,265
0.21,268
0.22,269
0.23,269
0.24,269
0.25,268
0.26,270
0.27,276
0.28,279
0.29,279
0.3,279
0.31,279
0.32,279
0.33,284
0.34,284
0.35,282
0.36,282
0.37,282
0.38,283
0.39,284
0.4,283
0.41,286
0.42,283
0.43,287
0.44,293
0.45,293
0.46,294
0.47,295
0.48,296
0.49,295
0.5,295
0.51,295
0.52,295
0.53,296
0.54,296
0.55,296
0.56,296
0.5700000000000001,297
0.58,298
0.59,294
0.6,294
0.61,297
0.62,300
0.63,298
0.64,302
0.65,300
0.66,300
0.67,300
0.68,301
0.6900000000000001,300
0.7000000000000001,301
0.71,300
0.72,300
0.73,300
0.74,299
0.75,300
0.76,300
0.77,299
0.78,298
0.79,298
0.8,300
0.81,300
0.8200000000000001,300
0.8300000000000001,301
0.84,300
0.85,301
0.86,300
0.87,299
0.88,299
0.89,299
0.9,299
0.91,300
0.92,298
0.93,301
0.94,300
0.95,295
0.96,299
0.97,299
0.98,299
0.99,298
1.0,298
1.01,297
1.02,296
1.03,296
1.04,297
1.05,297
1.06,298
1.07,296
1.08,296
1.09,291
1.1,295
1.11,295
1.12,289
1.13,288
1.14,284
1.15,281
1.16,280
1.17,279
1.18,280
1.19,279
1.2,279
1.21,279
1.22,279
1.23,277
1.24,276
1.25,275
1.26,270
1.27,267
1.28,264
1.29,258
1.3,256
1.31,254
1.32,251
1.33,250
1.34,251
1.35,250
1.36,251
1.37,250
1.38,250
1.39,249
1.4,246
1.41,245
1.42,243
1.43,237
1.44,234
1.45,234
1.46,229
1.47,224
1.48,227
1.49,225
1.5,223
1.51,223
1.52,223
1.53,220
1.54,221
1.55,219
1.56,217
1.57,215
1.58,216
1.59,210
1.6,207
1.61,206
1.62,207
1.63,203
1.64,199
1.65,201
1.66,200
1.67,197
1.68,198
1.69,196
1.7,197
1.71,197
1.72,197
1.73,194
1.74,194
1.75,193
1.76,188
1.77,188
1.78,188
1.79,187
1.8,185
1.81,181
1.82,180
1.83,179
1.84,181
1.85,180
1.86,181
1.87,181
1.88,181
1.89,177
1.9,179
1.91,178
1.92,176
1.93,172
1.94,173
1.95,172
1.96,172
1.97,169
1.98,167
1.99,166
2.0,167
2.01,167
2.02,167
2.03,167
2.04,166
2.05,166
2.06,165
2.07,164
2.08,163
2.09,158
2.1,155
2.11,157
2.12,156
2.13,157
2.14,155
2.15,155
2.16,151
2.17,152
2.18,154
2.19,155
2.2,155
2.21,155
2.22,154
2.23,154
2.24,155
2.25,155
2.26,152
2.27,152
2.28,154
2.29,154
2.3,154
2.31,155
2.32,152
2.33,154
2.34,155
2.35,156
2.36,158
2.37,158
2.38,161
2.39,161
2.4,161
2.41,162
2.42,162
2.43,164
2.44,164
2.45,169
2.46,168
2.47,168
2.48,169
2.49,168
2.5,168
2.51,169
2.52,170
2.53,173
2.54,173
2.55,173
2.56,175
2.57,175
2.58,177
2.59,176
2.6,178
2.61,180
2.62,183
2.63,182
2.64,182
2.65,183
2.66,182
2.67,181
2.68,182
2.69,184
2.7,185
2.71,186
2.72,186
2.73,187
2.74,188
2.75,189
2.76,189
2.77,191
2.78,194
2.79,195
2.8,195
2.81,193
2.82,194
2.83,193
2.84,191
2.85,192
2.86,195
2.87,193
2.88,196
2.89,196
2.9,196
2.91,196
2.92,195
2.93,196
2.94,199
2.95,201
2.96,201
2.97,200
2.98,200
2.99,201
3.0,199
3.01,197
3.02,198
3.03,200
3.04,202
3.05,200
3.06,200
3.07,201
3.08,200
3.09,200
3.1,201
3.11,201
3.12,203
3.13,203
3.14,204
3.15,202
3.16,204
3.17,202
3.18,201
3.19,201
3.2,200
3.21,201
3.22,201
3.23,200
3.24,200
3.25,200
3.26,201
3.27,200
3.28,202
3.29,204
3.3,202
3.31,203
3.32,204
3.33,204
3.34,203
3.35,200
3.36,200
3.37,199
3.38,200
3.39,201
3.4,199
3.41,199
3.42,201
3.43,199
3.44,198
3.45,200
3.46,202
3.47,199
3.48,200
3.49,203
3.5,202
3.51,201
3.52,200
3.53,197
3.54,196
3.55,197
3.56,197
3.57,198
3.58,197
3.59,198
3.6,198
3.61,197
3.62,199
3.63,202
3.64,201
3.65,199
3.66,200
3.67,203
3.68,200
3.69,198
3.7,197
3.71,198
3.72,198
3.73,199
3.74,198
3.75,199
3.76,200
3.77,198
3.78,200
3.79,200
3.8,202
3.81,201
3.82,200
3.83,201
3.84,202
3.85,203
3.86,198
3.87,198
3.88,199
3.89,197
3.9,198
3.91,199
3.92,199
3.93,198
3.94,197
3.95,199
3.96,200
3.97,199
3.98,198
3.99,199
4.0,199
4.01,200
4.02,196
4.03,196
4.04,196
4.05,196
4.06,196
4.07,194
4.08,198
4.09,196
4.1,195
4.11,195
4.12,196
4.13,197
4.14,197
4.15,196
4.16,196
4.17,195
4.18,195
4.19,196
4.2,197
4.21,196
4.22,194
4.23,196
4.24,196
4.25,195
4.26,196
4.27,195
4.28,194
4.29,195
4.3,195
4.31,194
4.32,195
4.33,196
4.34,196
4.350000000000001,193
4.36,194
4.37,195
4.38,196
4.39,196
4.4,194
4.41,195
4.42,196
4.43,197
4.44,195
4.45,195
4.46,197
4.47,197
4.48,196
4.49,196
4.5,198
4.51,198
4.52,196
4.53,196
4.54,196
4.55,198
4.56,197
4.57,197
4.58,196
4.59,196
4.600000000000001,196
4.61,197
4.62,197
4.63,196
4.64,196
4.65,198
4.66,198
4.67,198
4.68,197
4.69,196
4.7,198
4.71,197
4.72,197
4.73,195
4.74,197
4.75,196
4.76,197
4.77,198
4.78,196
4.79,197
4.8,197
4.81,197
4.82,198
4.83,197
4.84,197
4.850000000000001,197
4.86,195
4.87,196
4.88,196
4.89,195
4.9,196
4.91,198
4.92,198
4.93,199
4.94,200
4.95,200
4.96,199
4.97,197
4.98,199
4.99,199
5.0,197
5.01,197
5.02,196
5.03,197
5.04,198
5.05,198
5.06,198
5.07,202
5.08,205
5.09,207
5.100000000000001,207
5.11,208
5.12,207
5.13,207
5.14,208
5.15,208
5.16,206
5.17,208
5.18,208
5.19,210
5.2,211
5.21,210
5.22,213
5.23,212
5.24,216
5.25,221
5.26,222
5.27,221
5.28,220
5.29,220
5.3,221
5.31,222
5.32,220
5.33,221
5.34,222
5.350000000000001,224
5.36,226
5.37,225
5.38,227
5.39,228
5.4,228
5.41,231
5.42,235
5.43,235
5.44,235
5.45,234
5.46,235
5.47,237
5.48,236
5.49,235
5.5,236
5.51,238
5.52,240
5.53,241
5.54,239
5.55,241
5.56,241
5.57,242
5.58,247
5.59,247
5.600000000000001,247
5.61,249
5.62,249
5.63,251
5.64,250
5.65,250
5.66,252
5.67,254
5.68,254
5.69,254
5.7,254
5.71,252
5.72,254
5.73,256
5.74,258
5.75,260
5.76,260
5.77,261
5.78,263
5.79,263
5.8,265
5.81,267
5.82,268
5.83,267
5.84,269
5.850000000000001,270
5.86,269
5.87,267
5.88,269
5.89,269
5.9,272
5.91,274
5.92,276
5.93,275
5.94,276
5.95,278
5.96,281
5.97,279
5.98,279
5.99,281
6.0,280
6.01,282
6.02,283
6.03,284
6.04,282
6.05,283
6.06,284
6.07,289
6.08,290
6.09,292
6.100000000000001,293
6.11,293
6.12,293
6.13,294
6.140000000000001,295
6.15,296
6.16,296
6.17,298
6.18,298
6.19,301
6.2,300
6.21,299
6.22,300
6.23,301
6.24,302
6.25,303
6.26,303
6.27,303
6.28,303
6.29,301
6.3,304
6.31,305
6.32,306
6.33,306
6.34,307
6.350000000000001,307
6.36,307
6.37,307
6.38,307
6.390000000000001,308
6.4,310
6.41,311
6.42,310
6.43,312
6.44,311
6.45,312
6.46,311
6.47,313
6.48,312
6.49,313
6.5,310
6.51,314
6.52,315
6.53,316
6.54,317
6.55,316
6.56,315
6.57,314
6.58,316
6.59,317
6.600000000000001,318
6.61,319
6.62,319
6.63,318
6.640000000000001,317
6.65,317
6.66,320
6.67,321
6.68,320
6.69,321
6.7,318
6.71,316
6.72,316
6.73,315
6.74,314
6.75,310
6.76,310
6.77,307
6.78,306
6.79,305
6.8,303
6.81,300
6.82,299
6.83,297
6.84,296
6.850000000000001,292
6.86,290
6.87,290
6.88,289
6.890000000000001,286
